price,quantity,type,timestamp
4428000,9.588,0,2024-04-18 00:05:28.124
4434000,4,1,2024-04-18 00:05:28.124
4435000,4.1022,1,2024-04-18 00:05:28.124
4436000,22.69,1,2024-04-18 00:05:28.124
4437000,9.9327,1,2024-04-18 00:05:28.124
4438000,26.4271,1,2024-04-18 00:05:28.124
4432000,0.0948,0,2024-04-18 00:05:33.242
4431000,0.0111,0,2024-04-18 00:05:33.242
4430000,2.4267,0,2024-04-18 00:05:33.242
4429000,3.228,0,2024-04-18 00:05:33.242
4428000,3.2353,0,2024-04-18 00:05:33.242
4436000,3,1,2024-04-18 00:05:33.242
4437000,13.3771,1,2024-04-18 00:05:33.242
4438000,1.1022,1,2024-04-18 00:05:33.242
4439000,19.4381,1,2024-04-18 00:05:33.242
4440000,27.4142,1,2024-04-18 00:05:33.242
4431000,0.0111,0,2024-04-18 00:05:38.362
4430000,2.0677,0,2024-04-18 00:05:38.362
4429000,9.5154,0,2024-04-18 00:05:38.362
4428000,0.2376,0,2024-04-18 00:05:38.362
4427000,1.0169,0,2024-04-18 00:05:38.362
4432000,9.9817,1,2024-04-18 00:05:38.362
4434000,3,1,2024-04-18 00:05:38.362
4435000,16.6252,1,2024-04-18 00:05:38.362
4436000,4.5288,1,2024-04-18 00:05:38.362
4437000,10.3771,1,2024-04-18 00:05:38.362
4431000,0.1,0,2024-04-18 00:05:43.490
4430000,2.0414,0,2024-04-18 00:05:43.490
4429000,10.8642,0,2024-04-18 00:05:43.490
4428000,15.2376,0,2024-04-18 00:05:43.490
4427000,4.0169,0,2024-04-18 00:05:43.490
4432000,8.9127,1,2024-04-18 00:05:43.490
4435000,0.6252,1,2024-04-18 00:05:43.490
4436000,4.1022,1,2024-04-18 00:05:43.490
4437000,24.9327,1,2024-04-18 00:05:43.490
4438000,1,1,2024-04-18 00:05:43.490
4431000,21.4097,0,2024-04-18 00:05:48.642
4430000,2.8149,0,2024-04-18 00:05:48.642
4429000,3.228,0,2024-04-18 00:05:48.642
4428000,20.4858,0,2024-04-18 00:05:48.642
4427000,8.7069,0,2024-04-18 00:05:48.642
4432000,1.2406,1,2024-04-18 00:05:48.642
4436000,0.1022,1,2024-04-18 00:05:48.642
4437000,11.9327,1,2024-04-18 00:05:48.642
4438000,1,1,2024-04-18 00:05:48.642
4439000,42.4164,1,2024-04-18 00:05:48.642
4431000,0.7878,0,2024-04-18 00:05:53.764
4430000,2.8149,0,2024-04-18 00:05:53.764
4429000,19.0748,0,2024-04-18 00:05:53.764
4428000,1.9464,0,2024-04-18 00:05:53.764
4427000,4.0169,0,2024-04-18 00:05:53.764
4435000,2.8788,1,2024-04-18 00:05:53.764
4436000,4,1,2024-04-18 00:05:53.764
4437000,28.0349,1,2024-04-18 00:05:53.764
4438000,1.4319,1,2024-04-18 00:05:53.764
4439000,30.0993,1,2024-04-18 00:05:53.764
4431000,0.7878,0,2024-04-18 00:05:58.884
4430000,2.8172,0,2024-04-18 00:05:58.884
4429000,0.228,0,2024-04-18 00:05:58.884
4428000,0.2376,0,2024-04-18 00:05:58.884
4427000,1.0169,0,2024-04-18 00:05:58.884
4435000,18.8788,1,2024-04-18 00:05:58.884
