price,quantity,type,timestamp
93700000,0.0236,0,2024-04-19 00:04:10.016
93688000,0.0008,0,2024-04-19 00:04:10.016
93680000,0.1621,0,2024-04-19 00:04:10.016
93679000,0.0047,0,2024-04-19 00:04:10.016
93720000,0.1005,1,2024-04-19 00:04:10.016
93744000,0.013,1,2024-04-19 00:04:10.016
93745000,0.0091,1,2024-04-19 00:04:10.016
93747000,0.0373,1,2024-04-19 00:04:10.016
93751000,0.1175,1,2024-04-19 00:04:10.016
93712000,0.0817,0,2024-04-19 00:04:15.134
93700000,0.0236,0,2024-04-19 00:04:15.134
93688000,0.0008,0,2024-04-19 00:04:15.134
93680000,0.1621,0,2024-04-19 00:04:15.134
93674000,0.0012,0,2024-04-19 00:04:15.134
93720000,0.0874,1,2024-04-19 00:04:15.134
93739000,0.013,1,2024-04-19 00:04:15.134
93741000,0.0373,1,2024-04-19 00:04:15.134
93747000,0.0341,1,2024-04-19 00:04:15.134
93748000,0.0166,1,2024-04-19 00:04:15.134
93700000,0.005,0,2024-04-19 00:04:20.256
93688000,0.0008,0,2024-04-19 00:04:20.256
93680000,0.1,0,2024-04-19 00:04:20.256
93674000,0.0012,0,2024-04-19 00:04:20.256
93672000,0.012,0,2024-04-19 00:04:20.256
93705000,0.0002,1,2024-04-19 00:04:20.256
93706000,0.0166,1,2024-04-19 00:04:20.256
93713000,0.0348,1,2024-04-19 00:04:20.256
93714000,0.0119,1,2024-04-19 00:04:20.256
93718000,0.1122,1,2024-04-19 00:04:20.256
93674000,0.0012,0,2024-04-19 00:04:25.376
93672000,0.012,0,2024-04-19 00:04:25.376
93659000,0.001,0,2024-04-19 00:04:25.376
93650000,0.0056,0,2024-04-19 00:04:25.376
93645000,0.0011,0,2024-04-19 00:04:25.376
93691000,0.0341,1,2024-04-19 00:04:25.376
93699000,0.0812,1,2024-04-19 00:04:25.376
93700000,0.4115,1,2024-04-19 00:04:25.376
93707000,0.0242,1,2024-04-19 00:04:25.376
93711000,0.0348,1,2024-04-19 00:04:25.376
93672000,0.0001,0,2024-04-19 00:04:30.480
93659000,0.001,0,2024-04-19 00:04:30.480
93650000,0.0056,0,2024-04-19 00:04:30.480
93645000,0.0011,0,2024-04-19 00:04:30.480
93642000,0.0017,0,2024-04-19 00:04:30.480
93674000,0.005,1,2024-04-19 00:04:30.480
93675000,0.0069,1,2024-04-19 00:04:30.480
93677000,0.0242,1,2024-04-19 00:04:30.480
93682000,0.0341,1,2024-04-19 00:04:30.480
93684000,0.3709,1,2024-04-19 00:04:30.480
93708000,0.1164,0,2024-04-19 00:04:35.633
93705000,0.0152,0,2024-04-19 00:04:35.633
93703000,0.0002,0,2024-04-19 00:04:35.633
93675000,0.0002,0,2024-04-19 00:04:35.633
93660000,0.0798,0,2024-04-19 00:04:35.633
93757000,0.0062,1,2024-04-19 00:04:35.633
93760000,0.0252,1,2024-04-19 00:04:35.633
93768000,0.0632,1,2024-04-19 00:04:35.633
93772000,0.0254,1,2024-04-19 00:04:35.633
93777000,0.0104,1,2024-04-19 00:04:35.633
93700000,0.0262,0,2024-04-19 00:04:40.793
93675000,0.0002,0,2024-04-19 00:04:40.793
93651000,0.0008,0,2024-04-19 00:04:40.793
93650000,0.0056,0,2024-04-19 00:04:40.793
93645000,0.0011,0,2024-04-19 00:04:40.793
93725000,0.0255,1,2024-04-19 00:04:40.793
93726000,0.001,1,2024-04-19 00:04:40.793
93729000,0.12,1,2024-04-19 00:04:40.793
93730000,0.0569,1,2024-04-19 00:04:40.793
93737000,0.0098,1,2024-04-19 00:04:40.793
93616000,0.0001,0,2024-04-19 00:04:47.778
93611000,0.0611,0,2024-04-19 00:04:47.778
93601000,0.0101,0,2024-04-19 00:04:47.778
93600000,0.0028,0,2024-04-19 00:04:47.778
93589000,0.001,0,2024-04-19 00:04:47.778
93674000,0.0001,1,2024-04-19 00:04:47.778
93675000,0.0001,1,2024-04-19 00:04:47.778
93695000,0.1199,1,2024-04-19 00:04:47.778
